BOAMP_AVIS_NUM,D_16_01_Renseignementscomplementaires_Commandeelectroniqueoui,D_16_02_Renseignementscomplementaires_Commandeelectroniquenon,D_16_03_Renseignementscomplementaires_Facturationelectroniqueoui,D_16_04_Renseignementscomplementaires_Facturationelectroniquenon,D_16_05_Renseignementscomplementaires_Paiementelectroniqueoui,D_16_06_Renseignementscomplementaires_Paiementelectroniquenon,D_16_07_Renseignementscomplementaires_Renscomplement,D_16_08_Renseignementscomplementaires_Proceduresrecoursprecision,D_16_09_Renseignementscomplementaires_Adressescomplementaires,D_16_09_01_Renseignementscomplementaires_Adressescomplementaires_Adresse,D_16_09_01_01_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type,D_16_09_01_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admintech,D_16_09_01_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Admin,D_16_09_01_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Tech,D_16_09_01_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Renseignements,D_16_09_01_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Documents,D_16_09_01_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Envoyeroffres,D_16_09_01_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Instancerecours,D_16_09_01_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Organemediation,D_16_09_01_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Type_Rensrecours,D_16_09_01_02_Renseignementscomplementaires_Adressescomplementaires_Adresse_Denomination,D_16_09_01_03_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codeidentnational,D_16_09_01_04_Renseignementscomplementaires_Adressescomplementaires_Adresse_Correspondant,D_16_09_01_05_Renseignementscomplementaires_Adressescomplementaires_Adresse_Contact,D_16_09_01_06_Renseignementscomplementaires_Adressescomplementaires_Adresse_Adresse,D_16_09_01_07_Renseignementscomplementaires_Adressescomplementaires_Adresse_Cp,D_16_09_01_08_Renseignementscomplementaires_Adressescomplementaires_Adresse_Ville,D_16_09_01_09_Renseignementscomplementaires_Adressescomplementaires_Adresse_Pays,D_16_09_01_10_Renseignementscomplementaires_Adressescomplementaires_Adresse_Codenuts,D_16_09_01_11_Renseignementscomplementaires_Adressescomplementaires_Adresse_Tel,D_16_09_01_12_Renseignementscomplementaires_Adressescomplementaires_Adresse_Poste,D_16_09_01_13_Renseignementscomplementaires_Adressescomplementaires_Adresse_Fax,D_16_09_01_14_Renseignementscomplementaires_Adressescomplementaires_Adresse_Mel,D_16_09_01_15_Renseignementscomplementaires_Adressescomplementaires_Adresse_Url
21-89523,False,True,False,True,False,True,"Le GPMG agit comme entité adjudicatrice. Conformément à l'article R2132-2 du Code de la commande publique, elle met à disposition le dossier de consultation par voie électronique, à l'adresse suivante : https://gpm-guadeloupe.omnikles.com. Les soumissionnaires pourront s'authentifier sur le site et notamment indiquer une adresse courriel électronique permettant de façon certaine une correspondance électronique notamment pour l'envoi d'éventuels compléments, précisions ou rectifications.  Visite des lieux obligatoire. Personne à contacter : Voir article 2 du Règlement de la Consultation. L'heure limite  de remise des offres indiquée au présent AAPC est entendue en  heure de Paris, soit 12h00  Guadeloupe. Plan de sous-traitance : Conformément aux dispositions de l'article 73- 3ème alinéa, de la loi no 2017-256 du 28.2.2017 de programmation relative à l'égalité réelle outre-mer et portant autres dispositions en matière sociale et économique et du décret no 2018-57 du 31.1. 2018 pris pour l'application du 3ème alinéa de l'article 73 à compter du 1.4.2018, les soumissionnaires:1. Doivent présenter un plan de sous-traitance prévoyant le montant et les modalités de participation des PME locales;2. Ce plan de sous-traitance doit notamment indiquer les modalités de participation des PME locales à l'exécution du contrat, il doit comporter, pour chacune des entreprises concernées, les informations prévues par la déclaration de sous-traitance;3. Dans le cas où le soumissionnaire n'a pas prévu de sous-traiter à des PME locales, il est tenu d'en préciser les motifs dans le plan.. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.","Pour les marchés et accords-cadres passés selon une procédure formalisée, la signature du marché ne peut intervenir avant l'expiration d'un délai de 16 jours, à compter de la date de la notification de rejet et d'attribution (11 jours en cas de notification par voie électronique). Un référé précontractuel peut être introduit dans ce délai jusqu'à la signature du contrat. Le référé contractuel peut être exercé dans un délai de 31 jours, à compter de la publication d'un avis d'attribution du contrat au Journal Officiel de l'Union européenne(JOUE).  Le tribunal administratif peut être saisi par lapplication informatique "" Télé recours citoyens "" accessible par le site internet : www. telerecours.fr",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,TRIBUNAL ADMINISTRATIF DE BASSE-TERRE,None,,,"6, rue Victor Hugues",97109,Basse-Terre,GP,,(+33) 5-90-81-45-38,,(+33) 5-90-81-96-70,greffe.ta-basse-terre@juradm.fr,http://guadeloupe.tribunal-administratif.fr
21-89523,False,True,False,True,False,True,"Le GPMG agit comme entité adjudicatrice. Conformément à l'article R2132-2 du Code de la commande publique, elle met à disposition le dossier de consultation par voie électronique, à l'adresse suivante : https://gpm-guadeloupe.omnikles.com. Les soumissionnaires pourront s'authentifier sur le site et notamment indiquer une adresse courriel électronique permettant de façon certaine une correspondance électronique notamment pour l'envoi d'éventuels compléments, précisions ou rectifications.  Visite des lieux obligatoire. Personne à contacter : Voir article 2 du Règlement de la Consultation. L'heure limite  de remise des offres indiquée au présent AAPC est entendue en  heure de Paris, soit 12h00  Guadeloupe. Plan de sous-traitance : Conformément aux dispositions de l'article 73- 3ème alinéa, de la loi no 2017-256 du 28.2.2017 de programmation relative à l'égalité réelle outre-mer et portant autres dispositions en matière sociale et économique et du décret no 2018-57 du 31.1. 2018 pris pour l'application du 3ème alinéa de l'article 73 à compter du 1.4.2018, les soumissionnaires:1. Doivent présenter un plan de sous-traitance prévoyant le montant et les modalités de participation des PME locales;2. Ce plan de sous-traitance doit notamment indiquer les modalités de participation des PME locales à l'exécution du contrat, il doit comporter, pour chacune des entreprises concernées, les informations prévues par la déclaration de sous-traitance;3. Dans le cas où le soumissionnaire n'a pas prévu de sous-traiter à des PME locales, il est tenu d'en préciser les motifs dans le plan.. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.","Pour les marchés et accords-cadres passés selon une procédure formalisée, la signature du marché ne peut intervenir avant l'expiration d'un délai de 16 jours, à compter de la date de la notification de rejet et d'attribution (11 jours en cas de notification par voie électronique). Un référé précontractuel peut être introduit dans ce délai jusqu'à la signature du contrat. Le référé contractuel peut être exercé dans un délai de 31 jours, à compter de la publication d'un avis d'attribution du contrat au Journal Officiel de l'Union européenne(JOUE).  Le tribunal administratif peut être saisi par lapplication informatique "" Télé recours citoyens "" accessible par le site internet : www. telerecours.fr",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,TRIBUNAL ADMINISTRATIF DE BASSE-TERRE,None,,,"6, rue Victor Hugues",97109,Basse-Terre,GP,,(+33) 5-90-81-45-38,,(+33) 5-90-81-96-70,greffe.ta-basse-terre@juradm.fr,http://guadeloupe.tribunal-administratif.fr
21-89525,False,False,False,False,False,False,"Le marché est conclu pour une durée d'un an à compter de sa date de notification. Il pourra être reconduit tacitement 3 fois par période de 12 mois.Le marché s'exécute par l'émission de bons de commande sans minimum ni maximum, en application de l'article R 2162-4 du Code de la Commande Publique. Les quantités annuelles estimées figurant sur les Bordereaux des Prix Unitaires sont des quantités indicatives et ne sauraient engager les établissements.. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.","Les procédures de recours sont le référé précontractuel avant la signature du contrat (L. 551-1 et s. du Code de justice administrative), le référé contractuel (L. 551-13 et s. du CJA), et le recours en annulation dans un délai de deux mois à compter de la notification de l'acte attaqué ou de la publication de l'avis d'attribution.",CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Strasbourg,None,,,31 avenue de la Paix,67070,Strasbourg,,,(+33) 3-88-21-23-23,,(+33) 3-88-36-44-66,greffe.ta-strasbourg@juradm.fr,http://strasbourg.tribunal-administratif.fr
21-89527,False,True,True,False,False,True,"La présente consultation est passée selon une procédure adaptée en application des articles L.2123-1, R.2123-1 3°, R.2123-2 et R.2131.15 du code de la commande publique. Les CPV de la consultation correspondent au code de service sociaux et autres services spécifiques "" 12 - services d'enquêtes et de sécurité "".La visite des sites par les candidats est facultative mais fortement recommandée avant remise des offres. Le pouvoir adjudicateur peut décider d'engager des négociations avec un ou plusieurs candidats . La négociation peut se dérouler en phases successives à l'issue desquelles certains candidats sont éliminés par application des critères de sélection des offres. Le pouvoir adjudicateur peut décider à tout moment de mettre un terme à la négociation.. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Toulon,None,,,5 rue Jean Racine,83041,Toulon Cedex,,,(+33) 4-94-42-79-30,,(+33) 4-94-42-79-30,greffe.ta.toulon@juradm.fr,http://toulon.tribunal-administratif.fr
21-89527,False,True,True,False,False,True,"La présente consultation est passée selon une procédure adaptée en application des articles L.2123-1, R.2123-1 3°, R.2123-2 et R.2131.15 du code de la commande publique. Les CPV de la consultation correspondent au code de service sociaux et autres services spécifiques "" 12 - services d'enquêtes et de sécurité "".La visite des sites par les candidats est facultative mais fortement recommandée avant remise des offres. Le pouvoir adjudicateur peut décider d'engager des négociations avec un ou plusieurs candidats . La négociation peut se dérouler en phases successives à l'issue desquelles certains candidats sont éliminés par application des critères de sélection des offres. Le pouvoir adjudicateur peut décider à tout moment de mettre un terme à la négociation.. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Greffe du Tribunal administratif de Toulon,None,,,5 rue Jean Racine,83041,Toulon CEDEX,,,(+33) 4-94-42-79-30,,(+33) 4-94-42-79-89,greffe.ta.toulon@juradm.fr,http://toulon.tribunal-administratif.fr
21-89527,False,True,True,False,False,True,"La présente consultation est passée selon une procédure adaptée en application des articles L.2123-1, R.2123-1 3°, R.2123-2 et R.2131.15 du code de la commande publique. Les CPV de la consultation correspondent au code de service sociaux et autres services spécifiques "" 12 - services d'enquêtes et de sécurité "".La visite des sites par les candidats est facultative mais fortement recommandée avant remise des offres. Le pouvoir adjudicateur peut décider d'engager des négociations avec un ou plusieurs candidats . La négociation peut se dérouler en phases successives à l'issue desquelles certains candidats sont éliminés par application des critères de sélection des offres. Le pouvoir adjudicateur peut décider à tout moment de mettre un terme à la négociation.. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,Commune de Sanary sur Mer,None,,Service Commande Publique,1 place de la République - CS 70001,83112,Sanary sur mer cedex,,FRL05,(+33) 4-94-32-97-66,,(+33) 4-94-32-97-49,marches.publics@sanarysurmer.com,https://www.marches-securises.fr/perso/Sanary-sur-Mer_83/
21-89528,False,False,False,False,False,False,"A) Attributaire du Marché de Maitrise d'oeuvre :Emmanuelle Colboc & Associés (Mandataire du Groupement de Maitrise d'oeuvre), 68, rue de la Folie Méricourt, F - 75011 PARIS, Tél : +33 0143389697, courriel : Contact@emmanuelle-colboc.com, adresse internet : http://www.emmanuelle-colboc.com, code NUTS : FR101, code d'identification national : 52396963200018 Le titulaire est une PME : ouiB) Montant du Marché de Maitrise d'oeuvre : 1 790 630 euro(s) HTC) Date de décision d'attribution du Marché de Maitrise d'oeuvre : 5 Mai 2021D) Date de signature du Marché de Maitrise d'oeuvre : 10 Juin 2021. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,"Tribunal Administratif d'Orléans,",None,,,"28, rue de la Bretonnerie,",45057,"Orléans cedex 1,",,,(+33) 2-38-77-59-00,,(+33) 2-38-53-85-16,,http://orleans.tribunal-administratif.fr
21-89528,False,False,False,False,False,False,"A) Attributaire du Marché de Maitrise d'oeuvre :Emmanuelle Colboc & Associés (Mandataire du Groupement de Maitrise d'oeuvre), 68, rue de la Folie Méricourt, F - 75011 PARIS, Tél : +33 0143389697, courriel : Contact@emmanuelle-colboc.com, adresse internet : http://www.emmanuelle-colboc.com, code NUTS : FR101, code d'identification national : 52396963200018 Le titulaire est une PME : ouiB) Montant du Marché de Maitrise d'oeuvre : 1 790 630 euro(s) HTC) Date de décision d'attribution du Marché de Maitrise d'oeuvre : 5 Mai 2021D) Date de signature du Marché de Maitrise d'oeuvre : 10 Juin 2021. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,"DIRECCTE DES PAYS DE LA LOIRE - Comité consultatif interrégional de règlement amiable des différents ou litiges relatifs aux marchés publics,",None,,,22 mail Pablo Picasso- BP 24209,44042,"Nantes cedex 1,",,,(+33) 2-53-46-79-83,,(+33) 2-53-46-79-79,paysdl.ccira@direccte.gouv.fr,
21-89528,False,False,False,False,False,False,"A) Attributaire du Marché de Maitrise d'oeuvre :Emmanuelle Colboc & Associés (Mandataire du Groupement de Maitrise d'oeuvre), 68, rue de la Folie Méricourt, F - 75011 PARIS, Tél : +33 0143389697, courriel : Contact@emmanuelle-colboc.com, adresse internet : http://www.emmanuelle-colboc.com, code NUTS : FR101, code d'identification national : 52396963200018 Le titulaire est une PME : ouiB) Montant du Marché de Maitrise d'oeuvre : 1 790 630 euro(s) HTC) Date de décision d'attribution du Marché de Maitrise d'oeuvre : 5 Mai 2021D) Date de signature du Marché de Maitrise d'oeuvre : 10 Juin 2021. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal Administratif d'Orléans,None,,,"28, rue de la Bretonnerie",45057,Orléans cedex 1,,,(+33) 2-38-77-59-00,,(+33) 2-38-53-85-16,,http://orleans.tribunal-administratif.fr/
21-89532,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.marches-publics.info/accueil.htm -Le marché public est conclu à prix unitaires (coût horaire/stagiaire) conformément au bordereau des prix joint en annexe 1 de l'acte d'engagement (BPU).Les heures de stage en entreprise et les heures durant lesquelles le stagiaire est absent en formation ne sont pas rémunérées.Les prix sont fermes, définitifs et réputés complets pour toute la durée du marché public (reconductions comprises, le cas échéant).La POE collective est financée par Constructys qui bénéficie du concours financier de Pôle Emploi via le PIC avec l'appui.Le délai global de paiement est de 30 jours. Son point de départ est fixé conformément aux stipulations du Cahier des Clauses Particulières.Les prestations se dérouleront dans les locaux mis à disposition parl'organisme de formation et dans les entreprises dans lesquelles s'effectue le stage.La formation devra se dérouler en région Pays de la Loire (voir CCP pour plus de précisions).Le dossier de consultation est téléchargeable en se connectant à : http://www.marches-publics.info/accueil.htm.Les opérateurs peuvent présenter des candidatures individuelles ou, conformément aux dispositions de l'article R.2142-19 du code de la commande publique, sous forme groupée.Aucune forme de groupement n'est imposée ni au stade la présentation de la candidature et/ou de l'offre ni au stade de l'attribution du marché public.Par ailleurs, un même opérateur économique ne peut être mandataire de plus d'un groupement dans le cadre du marché public.De plus, un même candidat ne peut agir à la fois en qualité de candidat individuel et de membre d'un ou plusieurs groupements, ni être membre de plusieurs groupements.Toute demande de renseignements sur le dossier deconsultation doit faire l'objet d'une demande écrite.Les questions doivent être posées via la plateforme de dématérialisation des marchés publics de Constructys :http://www.marches-publics.info/accueil.htm.Conformément à l'article R.2131-7 du code de la commande publique, le pli doit être déposé par voie dématérialisée à l'adresse suivante : http://www.marches-publics.info/accueil.htm, hormis en cas de remise d'une copie de sauvegarde(R.2132-11 du code susvisé).En application de l'article R.2123-5 du code de la commande publique, et dans le respect des principes posés à l'article L.3 du code susvisé, Constructys se réserve la faculté de négocier les offres avec les 3 premiers candidats du classement initial des offres. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal de grande instance de Paris,None,,,29-45 Avenue de la Porte de Clichy,75017,Paris,,,(+33) 1-44-32-51-51,,,,
21-89532,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur http://www.marches-publics.info/accueil.htm -Le marché public est conclu à prix unitaires (coût horaire/stagiaire) conformément au bordereau des prix joint en annexe 1 de l'acte d'engagement (BPU).Les heures de stage en entreprise et les heures durant lesquelles le stagiaire est absent en formation ne sont pas rémunérées.Les prix sont fermes, définitifs et réputés complets pour toute la durée du marché public (reconductions comprises, le cas échéant).La POE collective est financée par Constructys qui bénéficie du concours financier de Pôle Emploi via le PIC avec l'appui.Le délai global de paiement est de 30 jours. Son point de départ est fixé conformément aux stipulations du Cahier des Clauses Particulières.Les prestations se dérouleront dans les locaux mis à disposition parl'organisme de formation et dans les entreprises dans lesquelles s'effectue le stage.La formation devra se dérouler en région Pays de la Loire (voir CCP pour plus de précisions).Le dossier de consultation est téléchargeable en se connectant à : http://www.marches-publics.info/accueil.htm.Les opérateurs peuvent présenter des candidatures individuelles ou, conformément aux dispositions de l'article R.2142-19 du code de la commande publique, sous forme groupée.Aucune forme de groupement n'est imposée ni au stade la présentation de la candidature et/ou de l'offre ni au stade de l'attribution du marché public.Par ailleurs, un même opérateur économique ne peut être mandataire de plus d'un groupement dans le cadre du marché public.De plus, un même candidat ne peut agir à la fois en qualité de candidat individuel et de membre d'un ou plusieurs groupements, ni être membre de plusieurs groupements.Toute demande de renseignements sur le dossier deconsultation doit faire l'objet d'une demande écrite.Les questions doivent être posées via la plateforme de dématérialisation des marchés publics de Constructys :http://www.marches-publics.info/accueil.htm.Conformément à l'article R.2131-7 du code de la commande publique, le pli doit être déposé par voie dématérialisée à l'adresse suivante : http://www.marches-publics.info/accueil.htm, hormis en cas de remise d'une copie de sauvegarde(R.2132-11 du code susvisé).En application de l'article R.2123-5 du code de la commande publique, et dans le respect des principes posés à l'article L.3 du code susvisé, Constructys se réserve la faculté de négocier les offres avec les 3 premiers candidats du classement initial des offres. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal de grande instance de Paris,None,,,29-45 Avenue de la Porte de Clichy,75017,Paris,,,(+33) 1-44-32-51-51,,,,
21-89533,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.marches-publics.info -Cette consultation comporte des conditions d'exécution à caractère environnemental.Le respect de ces dispositions est donc une condition de la conformité de l'offre. Une offre comportant des réserves ou ne respectant pas ces conditions d'exécution particulières sera déclarée irrégulière au motif du non-respect du cahier des charges.Le titulaire concerné devra mettre en oeuvre tous les moyens dont il dispose pour respecter ces objectifs de développement durable dans le cadre de l'exécution des prestations.Les modalités environnementales préconisées seront les suivantes uniquement pour la fabrication des flyers : l'entreprise attributaire du marché prendra soin de proposer des fournitures respectant les spécifications techniques suivantesLe titulaire devra privilégier du papier recyclé et des encres écologiques. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Versailles,None,,,56 avenue de Saint Cloud,78011,Versailles,,,(+33) 1-39-20-54-00,,(+33) 1-39-20-54-87,greffe.ta-versailles@juradm.fr,
21-89533,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.marches-publics.info -Cette consultation comporte des conditions d'exécution à caractère environnemental.Le respect de ces dispositions est donc une condition de la conformité de l'offre. Une offre comportant des réserves ou ne respectant pas ces conditions d'exécution particulières sera déclarée irrégulière au motif du non-respect du cahier des charges.Le titulaire concerné devra mettre en oeuvre tous les moyens dont il dispose pour respecter ces objectifs de développement durable dans le cadre de l'exécution des prestations.Les modalités environnementales préconisées seront les suivantes uniquement pour la fabrication des flyers : l'entreprise attributaire du marché prendra soin de proposer des fournitures respectant les spécifications techniques suivantesLe titulaire devra privilégier du papier recyclé et des encres écologiques. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,True,False,Tribunal administratif de Versailles,None,,,56 avenue de Saint Cloud,78011,Versailles,,,(+33) 1-39-20-54-00,,(+33) 1-39-20-54-87,greffe.ta-versailles@juradm.fr,
21-89533,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://www.marches-publics.info -Cette consultation comporte des conditions d'exécution à caractère environnemental.Le respect de ces dispositions est donc une condition de la conformité de l'offre. Une offre comportant des réserves ou ne respectant pas ces conditions d'exécution particulières sera déclarée irrégulière au motif du non-respect du cahier des charges.Le titulaire concerné devra mettre en oeuvre tous les moyens dont il dispose pour respecter ces objectifs de développement durable dans le cadre de l'exécution des prestations.Les modalités environnementales préconisées seront les suivantes uniquement pour la fabrication des flyers : l'entreprise attributaire du marché prendra soin de proposer des fournitures respectant les spécifications techniques suivantesLe titulaire devra privilégier du papier recyclé et des encres écologiques. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,True,False,False,False,False,False,Conseil Départemental de l'Essonne,None,,,"Boulevard de France,, Uniquement pour les copies de sauvegarde",91012,évry-Courcouronnes,,FR104,,,,daja-scp@cd-essonne.fr,https://www.marches-publics.info
21-89535,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://agysoft.marches-publics.info -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation.Une visite sur site est préconisée. Les modalités d'organisation de la viste sont disponibles dans le règlement de la consultation.Les sous-critères retenus pour le jugement des offres sont définis dans le règlement de la consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Cayenne,None,,,"7, rue Schoelcher",97305,Cayenne,,,(+33) 5-94-25-49-70,,(+33) 5-94-25-49-71,greffe.ta-cayenne@juradm.fr,http://guyane.tribunal-administratif.fr/
21-89535,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://agysoft.marches-publics.info -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.La signature électronique des documents n'est pas exigée pour cette consultation.Une visite sur site est préconisée. Les modalités d'organisation de la viste sont disponibles dans le règlement de la consultation.Les sous-critères retenus pour le jugement des offres sont définis dans le règlement de la consultation. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,False,False,True,Tribunal administratif de Cayenne,None,,,"7, rue Schoelcher",97305,Cayenne,,,(+33) 5-94-25-49-70,,(+33) 5-94-25-49-71,greffe.ta-cayenne@juradm.fr,http://guyane.tribunal-administratif.fr/
21-89537,False,False,False,False,False,False,"Les dépôts de plis doivent être impérativement remis par voie dématérialisée.Pour retrouver cet avis intégral, accéder au DCE, poser des questions à l'acheteur, déposer un pli, allez sur https://marches-publics.info -Chaque transmission par voie électronique fera l'objet d'un accusé de réception. Le pli sera considéré "" hors délai "" si le téléchargement se termine après la date et l'heure limites prévues. Si un nouveau pli est envoyé par voie électronique par le même candidat, celui-ci annule et remplace le pli précédent. Le pli peut être doublé d'une copie de sauvegarde transmise dans les délais impartis, sur support physique électronique ou sur support papier.La transmission des plis sur un support physique électronique n'est pas autorisée.Aucune forme de groupement n'est imposée à l'attributaire.Les formats de fichiers acceptés par l'acheteur sont précisés dans le règlement de la consultation et sont rappelés lors du dépôt du pli sur le profil d'acheteur.L'acheteur impose l'utilisation d'une signature électronique avancée reposant sur un certificat qualifié.L'acheteur préconise l'utilisation d'une signature électronique au format PAdES.Les sous-critères retenus pour le jugement des offres sont définis dans le règlement de la consultation.Les voies de recours ouvertes aux candidats sont les suivantes : Référé pré-contractuel prévu aux articles L.551-1 à L.551-12 du Code de justice administrative (CJA), et pouvant être exercé avant la signature du contrat. Référé contractuel prévu aux articles L.551-13 à L.551-23 du CJA, et pouvant être exercé dans les délais prévus à l'article R. 551-7 du CJA. Recours de pleine juridiction ouvert aux tiers justifiant d'un intérêt lésé, et pouvant être exercé dans les deux mois suivant la date à laquelle la conclusion du contrat est rendue publique. Date d'envoi du présent avis au JOUE et au BOAMP : 29 juin 2021.",,CF_NIV_SUIV,CF_NIV_SUIV,CF_NIV_SUIV,False,False,False,False,False,False,True,False,False,Tribunal administratif de Lille,None,,,"5, rue Geoffroy Saint-Hilaire, Cs 62039",59014,Lille,,,(+33) 3-59-54-23-42,,(+33) 3-59-54-24-45,greffe.ta-lille@juradm.fr,
